ID,strength
836,0.2904085444487753
837,0.4300658021906115
838,0.46327545739341675
839,0.31344820087067815
840,0.30485239515707796
841,0.43322439234991866
842,0.4305970765847558
843,0.3018186606215413
844,0.28688779023221644
845,0.42683604322826657
846,0.4388419096097259
847,0.4598307912792748
848,0.4166794364143036
849,0.3992269788742247
850,0.3213898854679467
851,0.30923988810731456
852,0.31481402058288394
853,0.42683604322826657
854,0.43733124378810245
855,0.4207169405219959
856,0.44132555098063225
857,0.45541307659111996
858,0.2669791716071645
859,0.4393420151614137
860,0.32010686630358925
861,0.43529234796759253
862,0.4388419096097259
863,0.2832324223346458
864,0.4212843281098117
865,0.42683604322826657
866,0.40760919141558055
867,0.31481402058288394
868,0.3226577202802309
869,0.4143185514022246
870,0.4393420151614137
871,0.2986905839849859
872,0.31344820087067815
873,0.4050851741486035
874,0.38884857309754756
875,0.43477812102398916
876,0.30779817104649915
877,0.2938057132079995
878,0.4257429842099651
879,0.26917671637278834
880,0.43477812102398916
881,0.3033469052235106
882,0.30485239515707796
883,0.2832324223346458
884,0.2986905839849859
885,0.42792076872925655
886,0.30485239515707796
887,0.29708896817877267
888,0.44132555098063225
889,0.30485239515707796
890,0.40572060382564806
891,0.31206428980929457
892,0.3018186606215413
893,0.41252103157261233
894,0.2986905839849859
895,0.2886642700971518
896,0.4044467400542076
897,0.43477812102398916
898,0.41900086013538906
899,0.44617068465074444
900,0.29212194352505355
901,0.3002668423195887
902,0.2904085444487753
903,0.44376795496697913
904,0.30779817104649915
905,0.30779817104649915
906,0.27341702434332243
907,0.4082329257439222
908,0.43529234796759253
909,0.43477812102398916
910,0.2938057132079995
911,0.2904085444487753
912,0.29708896817877267
913,0.4149125580189557
914,0.42683604322826657
915,0.43477812102398916
916,0.30779817104649915
917,0.4218494324357704
918,0.29708896817877267
919,0.29212194352505355
920,0.43477812102398916
921,0.2754652350691955
922,0.30779817104649915
923,0.4012083150525542
924,0.3174935304327725
925,0.2754652350691955
926,0.32010686630358925
927,0.3174935304327725
928,0.3106617181807988
929,0.2986905839849859
930,0.27341702434332243
931,0.31344820087067815
932,0.2904085444487753
933,0.3063359056060493
934,0.32391078354787733
935,0.3432816038466
936,0.30923988810731456
937,0.3887765440913835
938,0.43493258068042945
939,0.3075073835976514
940,0.293638635680558
941,0.4257429842099651
942,0.26939353226854784
943,0.43493258068042945
944,0.30273838279092097
945,0.30500172285071847
946,0.2830459010465812
947,0.299481824251316
948,0.42781266697281617
949,0.30500172285071847
950,0.2972502981150522
951,0.44157162052199495
952,0.30440309047981434
953,0.4056571951179488
954,0.31262006100423523
955,0.30135562884054434
956,0.41227957929969467
957,0.2986905839849859
958,0.2886642700971518
959,0.4043827301226229
960,0.4347265978707441
961,0.41900086013538906
962,0.4464088329525864
963,0.29178167277460715
964,0.3002668423195887
965,0.2898885628744047
966,0.44352552496394093
967,0.3075073835976514
968,0.3075073835976514
969,0.27279349229351735
970,0.40835733012396946
971,0.43529234796759253
972,0.4346234965714582
973,0.2933036224304437
974,0.2900622009054577
975,0.2972502981150522
976,0.4149125580189557
977,0.4268904761877647
978,0.43493258068042945
979,0.3080881366728235
980,0.4218494324357704
981,0.2967655175433806
982,0.2927989398227068
983,0.4346234965714582
984,0.27627187689451893
985,0.3075073835976514
986,0.4014048413495687
987,0.41240035844822887
988,0.3174935304327725
989,0.30574509108083703
990,0.2946368550695431
991,0.30304310223328607
992,0.4331723127201566
993,0.2897146122633098
994,0.42985274004834423
995,0.46340314598766896
996,0.3128968386644161
997,0.3042528791878544
998,0.43322439234991866
999,0.430490978984838
1000,0.3016645535196754
1001,0.2867083170194412
1002,0.42672711479188
1003,0.4389921207936617
1004,0.4598307912792748
1005,0.41656234227982236
1006,0.3992935000760456
1007,0.32087852364884006
1008,0.30866562399892256
1009,0.31508506174702555
1010,0.4268904761877647
1011,0.4372806179559424
1012,0.42088739782235357
1013,0.44112839857451347
1014,0.4553682458501535
1015,0.2669791716071645
1016,0.4395914288384509
1017,0.32036470530947203
1018,0.4351896483384172
1019,0.4390421569397746
1020,0.28267174834375713
1021,0.42151064263038107
1022,0.42694488833292515
1023,0.4072962474678946
1024,0.3145422775410926
1025,0.3226577202802309
1026,0.41455646051627437
1027,0.43944183159751626
1028,0.2978930052140665
1029,0.3135855877986318
1030,0.4050214664837968
